ensembl_gene_id,supercluster,subcluster
ENSDARG00000112995,2,1
ENSDARG00000112995,2,1
ENSDARG00000112998,3,1
ENSDARG00000113002,2,1
ENSDARG00000113003,2,0
ENSDARG00000113003,2,2
ENSDARG00000113005,0,0
ENSDARG00000113005,0,0
ENSDARG00000113009,0,0
ENSDARG00000113009,0,0
ENSDARG00000113012,3,1
ENSDARG00000113013,0,1
ENSDARG00000113014,3,1
ENSDARG00000113016,0,0
ENSDARG00000113016,0,0
ENSDARG00000113017,1,1
ENSDARG00000113019,0,1
ENSDARG00000113019,0,1
ENSDARG00000113022,0,0
ENSDARG00000113022,0,0
ENSDARG00000113027,0,0
ENSDARG00000113027,0,1
ENSDARG00000113032,0,0
ENSDARG00000113033,1,1
ENSDARG00000113033,1,0
ENSDARG00000113035,0,0
ENSDARG00000113036,1,1
ENSDARG00000113036,1,1
ENSDARG00000113037,2,1
ENSDARG00000113042,2,1
ENSDARG00000113045,3,0
ENSDARG00000113047,2,1
ENSDARG00000113048,2,1
ENSDARG00000113049,1,1
ENSDARG00000113049,1,0
ENSDARG00000113054,2,1
ENSDARG00000113056,1,1
ENSDARG00000113057,2,1
ENSDARG00000113061,1,0
ENSDARG00000113062,1,1
ENSDARG00000113062,1,0
ENSDARG00000113063,2,1
ENSDARG00000113066,0,0
ENSDARG00000113068,0,1
ENSDARG00000113069,2,1
ENSDARG00000113069,2,1
ENSDARG00000113077,1,1
ENSDARG00000113077,1,0
ENSDARG00000113078,0,0
ENSDARG00000113082,0,0
ENSDARG00000113084,0,0
ENSDARG00000113084,0,0
ENSDARG00000113086,3,0
ENSDARG00000113087,1,1
ENSDARG00000113087,1,1
ENSDARG00000113088,1,1
ENSDARG00000113088,1,1
ENSDARG00000113090,3,0
ENSDARG00000113092,3,1
ENSDARG00000113094,0,1
ENSDARG00000113094,0,2
ENSDARG00000113097,2,0
ENSDARG00000113100,0,1
ENSDARG00000113100,0,2
ENSDARG00000113102,0,1
ENSDARG00000113103,1,1
ENSDARG00000113103,1,0
ENSDARG00000113107,2,0
ENSDARG00000113109,2,1
ENSDARG00000113110,2,1
ENSDARG00000113112,3,1
ENSDARG00000113114,2,1
ENSDARG00000113121,2,0
ENSDARG00000113122,1,1
ENSDARG00000113122,1,1
ENSDARG00000113123,3,1
ENSDARG00000113124,1,1
ENSDARG00000113124,1,1
ENSDARG00000113125,1,1
ENSDARG00000113126,0,1
ENSDARG00000113126,0,1
ENSDARG00000113127,1,1
ENSDARG00000113127,1,1
ENSDARG00000113129,0,0
ENSDARG00000113130,0,1
ENSDARG00000113130,0,1
ENSDARG00000113131,2,0
ENSDARG00000113131,2,2
ENSDARG00000113132,1,1
ENSDARG00000113132,1,1
ENSDARG00000113133,3,0
ENSDARG00000113135,2,1
ENSDARG00000113136,2,1
ENSDARG00000113137,3,0
ENSDARG00000113138,0,1
ENSDARG00000113140,2,0
ENSDARG00000113140,2,0
ENSDARG00000113141,0,0
ENSDARG00000113141,0,0
ENSDARG00000113143,1,1
ENSDARG00000113143,1,1
ENSDARG00000113145,1,1
ENSDARG00000113146,2,1
ENSDARG00000113147,0,1
ENSDARG00000113147,0,1
ENSDARG00000113150,3,0
ENSDARG00000113151,3,-1
ENSDARG00000113160,1,1
ENSDARG00000113160,1,0
ENSDARG00000113164,3,1
ENSDARG00000113165,2,1
ENSDARG00000113167,2,1
ENSDARG00000113168,2,1
ENSDARG00000113170,0,1
ENSDARG00000113171,0,0
ENSDARG00000113171,0,0
ENSDARG00000113172,0,0
ENSDARG00000113172,0,0
ENSDARG00000113174,1,1
ENSDARG00000113175,3,1
ENSDARG00000113178,3,0
ENSDARG00000113179,0,1
ENSDARG00000113179,0,2
ENSDARG00000113180,2,1
ENSDARG00000113182,2,0
ENSDARG00000113185,1,1
ENSDARG00000113185,1,0
ENSDARG00000113186,2,1
ENSDARG00000113190,1,1
ENSDARG00000113190,1,1
ENSDARG00000113191,0,1
ENSDARG00000113191,0,2
ENSDARG00000113192,0,0
ENSDARG00000113192,0,0
ENSDARG00000113194,2,0
ENSDARG00000113194,2,1
ENSDARG00000113197,2,1
ENSDARG00000113199,0,0
ENSDARG00000113199,0,0
ENSDARG00000113200,1,1
ENSDARG00000113201,3,0
ENSDARG00000113203,0,-1
ENSDARG00000113205,2,0
ENSDARG00000113205,2,2
ENSDARG00000113207,1,1
ENSDARG00000113208,1,1
ENSDARG00000113208,1,0
ENSDARG00000113209,2,1
ENSDARG00000113209,2,1
ENSDARG00000113212,0,0
ENSDARG00000113212,0,1
ENSDARG00000113213,2,1
ENSDARG00000113216,0,1
ENSDARG00000113216,0,1
ENSDARG00000113218,3,0
ENSDARG00000113222,3,0
ENSDARG00000113223,0,1
ENSDARG00000113227,3,0
ENSDARG00000113229,2,1
ENSDARG00000113231,0,1
ENSDARG00000113233,1,1
ENSDARG00000113233,1,0
ENSDARG00000113235,2,0
ENSDARG00000113241,2,1
ENSDARG00000113241,2,1
ENSDARG00000113242,1,1
ENSDARG00000113246,2,0
ENSDARG00000113246,2,2
ENSDARG00000113248,1,1
ENSDARG00000113248,1,1
ENSDARG00000113249,0,1
ENSDARG00000113250,3,0
ENSDARG00000113253,2,0
ENSDARG00000113254,3,0
ENSDARG00000113255,2,1
ENSDARG00000113259,1,0
ENSDARG00000113261,3,0
ENSDARG00000113263,2,0
ENSDARG00000113264,0,1
ENSDARG00000113265,2,1
ENSDARG00000113266,3,1
ENSDARG00000113268,2,1
ENSDARG00000113269,3,0
ENSDARG00000113270,0,0
ENSDARG00000113271,1,-1
ENSDARG00000113272,2,1
ENSDARG00000113272,2,1
ENSDARG00000113273,1,1
ENSDARG00000113273,1,1
ENSDARG00000113276,0,1
ENSDARG00000113277,0,1
ENSDARG00000113277,0,2
ENSDARG00000113281,2,0
ENSDARG00000113281,2,2
ENSDARG00000113282,3,0
ENSDARG00000113284,2,1
ENSDARG00000113284,2,1
ENSDARG00000113285,0,0
ENSDARG00000113285,0,0
ENSDARG00000113287,2,0
ENSDARG00000113287,2,2
ENSDARG00000113288,0,1
ENSDARG00000113290,0,1
ENSDARG00000113291,2,1
ENSDARG00000113292,0,1
ENSDARG00000113293,1,1
ENSDARG00000113293,1,1
ENSDARG00000113294,0,0
ENSDARG00000113295,0,0
ENSDARG00000113295,0,1
ENSDARG00000113296,2,0
ENSDARG00000113296,2,2
ENSDARG00000113299,0,1
ENSDARG00000113300,3,0
ENSDARG00000113302,3,0
ENSDARG00000113304,2,1
ENSDARG00000113308,3,1
ENSDARG00000113311,0,0
ENSDARG00000113311,0,0
ENSDARG00000113312,1,1
ENSDARG00000113312,1,1
ENSDARG00000113314,0,1
ENSDARG00000113315,3,0
ENSDARG00000113316,2,1
ENSDARG00000113317,2,0
ENSDARG00000113319,0,1
ENSDARG00000113319,0,2
ENSDARG00000113323,0,1
ENSDARG00000113324,0,0
ENSDARG00000113324,0,0
ENSDARG00000113326,3,0
ENSDARG00000113327,0,1
ENSDARG00000113328,2,1
ENSDARG00000113329,1,1
ENSDARG00000113330,2,1
ENSDARG00000113330,2,1
ENSDARG00000113331,0,1
ENSDARG00000113331,0,1
ENSDARG00000113332,2,1
ENSDARG00000113335,2,0
ENSDARG00000113335,2,1
ENSDARG00000113338,1,1
ENSDARG00000113338,1,1
ENSDARG00000113340,0,0
ENSDARG00000113341,0,1
ENSDARG00000113341,0,2
ENSDARG00000113344,0,0
ENSDARG00000113345,3,0
ENSDARG00000113346,2,1
ENSDARG00000113348,1,1
ENSDARG00000113348,1,1
ENSDARG00000113350,3,0
ENSDARG00000113352,3,0
ENSDARG00000113353,3,-1
ENSDARG00000113354,3,0
ENSDARG00000113355,3,1
ENSDARG00000113357,0,1
ENSDARG00000113359,2,1
ENSDARG00000113359,2,1
ENSDARG00000113363,0,0
ENSDARG00000113363,0,0
ENSDARG00000113364,1,1
ENSDARG00000113364,1,1
ENSDARG00000113366,3,1
ENSDARG00000113368,3,1
ENSDARG00000113371,3,1
ENSDARG00000113373,0,0
ENSDARG00000113376,2,1
ENSDARG00000113380,3,0
ENSDARG00000113382,2,1
ENSDARG00000113387,2,1
ENSDARG00000113394,2,1
ENSDARG00000113395,1,0
ENSDARG00000113395,1,2
ENSDARG00000113399,0,0
ENSDARG00000113399,0,0
ENSDARG00000113400,3,0
ENSDARG00000113403,3,0
ENSDARG00000113404,2,1
ENSDARG00000113406,2,1
ENSDARG00000113407,3,1
ENSDARG00000113408,3,0
ENSDARG00000113409,1,0
ENSDARG00000113411,3,1
ENSDARG00000113412,2,1
ENSDARG00000113412,2,1
ENSDARG00000113413,2,1
ENSDARG00000113414,2,1
ENSDARG00000113414,2,1
ENSDARG00000113415,2,0
ENSDARG00000113415,2,0
ENSDARG00000113416,3,0
ENSDARG00000113417,3,0
ENSDARG00000113418,0,0
ENSDARG00000113420,3,0
ENSDARG00000113422,3,0
ENSDARG00000113423,2,0
ENSDARG00000113423,2,2
ENSDARG00000113425,0,1
ENSDARG00000113425,0,1
ENSDARG00000113427,1,1
ENSDARG00000113427,1,1
ENSDARG00000113430,2,0
ENSDARG00000113433,1,1
ENSDARG00000113433,1,1
ENSDARG00000113436,3,1
ENSDARG00000113438,3,1
ENSDARG00000113441,3,0
ENSDARG00000113442,1,1
ENSDARG00000113442,1,0
ENSDARG00000113444,1,1
ENSDARG00000113446,3,0
ENSDARG00000113448,2,0
ENSDARG00000113449,3,1
ENSDARG00000113453,0,0
ENSDARG00000113454,2,1
ENSDARG00000113457,1,0
ENSDARG00000113457,1,2
ENSDARG00000113458,3,1
ENSDARG00000113459,3,1
ENSDARG00000113460,3,0
ENSDARG00000113461,1,1
ENSDARG00000113461,1,1
ENSDARG00000113462,2,1
ENSDARG00000113464,0,0
ENSDARG00000113465,2,0
ENSDARG00000113466,1,1
ENSDARG00000113466,1,1
ENSDARG00000113467,0,1
ENSDARG00000113467,0,2
ENSDARG00000113468,1,1
ENSDARG00000113468,1,0
ENSDARG00000113469,3,0
ENSDARG00000113470,3,0
ENSDARG00000113471,2,1
ENSDARG00000113473,0,1
ENSDARG00000113474,3,0
ENSDARG00000113476,3,0
ENSDARG00000113477,1,1
ENSDARG00000113478,2,1
ENSDARG00000113480,0,1
ENSDARG00000113481,0,0
ENSDARG00000113481,0,0
ENSDARG00000113482,2,0
ENSDARG00000113485,0,0
ENSDARG00000113486,2,0
ENSDARG00000113487,2,1
ENSDARG00000113488,2,1
ENSDARG00000113492,2,1
ENSDARG00000113493,3,1
ENSDARG00000113494,0,1
ENSDARG00000113495,2,0
ENSDARG00000113497,2,1
ENSDARG00000113498,3,-1
ENSDARG00000113499,3,1
ENSDARG00000113504,0,1
ENSDARG00000113505,3,0
ENSDARG00000113506,0,1
ENSDARG00000113507,0,1
ENSDARG00000113508,1,1
ENSDARG00000113508,1,0
ENSDARG00000113511,1,1
ENSDARG00000113511,1,1
ENSDARG00000113516,2,0
ENSDARG00000113516,2,2
ENSDARG00000113518,1,1
ENSDARG00000113519,1,1
ENSDARG00000113519,1,1
ENSDARG00000113525,3,1
ENSDARG00000113529,0,0
ENSDARG00000113529,0,0
ENSDARG00000113530,1,1
ENSDARG00000113530,1,1
ENSDARG00000113531,0,1
ENSDARG00000113532,0,1
ENSDARG00000113532,0,1
ENSDARG00000113533,1,1
ENSDARG00000113533,1,1
ENSDARG00000113537,0,0
ENSDARG00000113538,3,1
ENSDARG00000113540,0,1
ENSDARG00000113544,1,1
ENSDARG00000113544,1,1
ENSDARG00000113548,3,0
ENSDARG00000113551,1,0
ENSDARG00000113551,1,2
ENSDARG00000113552,3,0
ENSDARG00000113553,2,1
ENSDARG00000113554,1,1
ENSDARG00000113554,1,1
ENSDARG00000113556,3,1
ENSDARG00000113559,1,0
ENSDARG00000113560,1,0
ENSDARG00000113560,1,2
ENSDARG00000113561,2,0
ENSDARG00000113565,2,0
ENSDARG00000113566,3,0
ENSDARG00000113571,1,1
ENSDARG00000113571,1,1
ENSDARG00000113572,1,1
ENSDARG00000113573,3,0
ENSDARG00000113574,1,1
ENSDARG00000113579,2,0
ENSDARG00000113579,2,2
ENSDARG00000113580,0,-1
ENSDARG00000113581,0,1
ENSDARG00000113581,0,1
ENSDARG00000113582,0,0
ENSDARG00000113582,0,0
ENSDARG00000113586,2,1
ENSDARG00000113586,2,1
ENSDARG00000113589,1,1
ENSDARG00000113589,1,0
ENSDARG00000113590,2,0
ENSDARG00000113590,2,0
ENSDARG00000113592,0,1
ENSDARG00000113594,0,1
ENSDARG00000113595,3,0
ENSDARG00000113596,2,1
ENSDARG00000113597,0,1
ENSDARG00000113598,3,0
ENSDARG00000113599,1,1
ENSDARG00000113599,1,1
ENSDARG00000113600,3,0
ENSDARG00000113601,3,1
ENSDARG00000113602,3,0
ENSDARG00000113605,0,0
ENSDARG00000113605,0,0
ENSDARG00000113609,2,0
ENSDARG00000113609,2,2
ENSDARG00000113610,1,1
ENSDARG00000113612,2,0
ENSDARG00000113612,2,1
ENSDARG00000113613,2,0
ENSDARG00000113613,2,2
ENSDARG00000113614,3,1
ENSDARG00000113615,2,0
ENSDARG00000113616,3,1
ENSDARG00000113619,0,-1
ENSDARG00000113621,1,1
ENSDARG00000113621,1,1
ENSDARG00000113623,0,1
ENSDARG00000113623,0,1
ENSDARG00000113624,3,0
ENSDARG00000113625,1,0
ENSDARG00000113625,1,2
ENSDARG00000113626,0,0
ENSDARG00000113627,1,1
ENSDARG00000113627,1,0
ENSDARG00000113628,0,0
ENSDARG00000113629,2,1
ENSDARG00000113630,0,1
ENSDARG00000113633,0,0
ENSDARG00000113634,1,0
ENSDARG00000113639,2,1
ENSDARG00000113639,2,1
ENSDARG00000113640,1,1
ENSDARG00000113640,1,1
ENSDARG00000113642,1,1
ENSDARG00000113642,1,0
ENSDARG00000113643,0,1
ENSDARG00000113643,0,2
ENSDARG00000113644,1,0
ENSDARG00000113644,1,2
ENSDARG00000113645,1,1
ENSDARG00000113645,1,1
ENSDARG00000113648,0,1
ENSDARG00000113649,1,1
ENSDARG00000113649,1,1
ENSDARG00000113650,2,1
ENSDARG00000113657,3,0
ENSDARG00000113660,1,1
ENSDARG00000113661,3,0
ENSDARG00000113662,2,1
ENSDARG00000113665,2,1
ENSDARG00000113665,2,1
ENSDARG00000113666,2,0
ENSDARG00000113666,2,2
ENSDARG00000113667,2,1
ENSDARG00000113673,1,1
ENSDARG00000113681,3,0
ENSDARG00000113682,2,1
ENSDARG00000113682,2,1
ENSDARG00000113688,2,1
ENSDARG00000113689,3,0
ENSDARG00000113691,2,1
ENSDARG00000113693,1,1
ENSDARG00000113693,1,0
ENSDARG00000113695,0,1
ENSDARG00000113695,0,1
ENSDARG00000113697,1,1
ENSDARG00000113697,1,1
ENSDARG00000113698,2,0
ENSDARG00000113698,2,2
ENSDARG00000113699,1,1
ENSDARG00000113700,1,1
ENSDARG00000113700,1,1
ENSDARG00000113702,3,0
ENSDARG00000113707,0,0
ENSDARG00000113707,0,0
ENSDARG00000113709,0,1
ENSDARG00000113713,0,0
ENSDARG00000113713,0,0
ENSDARG00000113714,0,0
ENSDARG00000113715,0,0
ENSDARG00000113718,2,0
ENSDARG00000113718,2,2
ENSDARG00000113719,1,1
ENSDARG00000113721,2,1
ENSDARG00000113722,0,0
ENSDARG00000113724,3,0
ENSDARG00000113727,3,0
ENSDARG00000113728,3,1
ENSDARG00000113729,2,1
ENSDARG00000113729,2,1
ENSDARG00000113733,0,1
ENSDARG00000113733,0,1
ENSDARG00000113736,0,0
ENSDARG00000113736,0,1
ENSDARG00000113737,3,1
ENSDARG00000113739,2,0
ENSDARG00000113740,2,1
ENSDARG00000113741,0,0
ENSDARG00000113742,2,0
ENSDARG00000113742,2,2
ENSDARG00000113743,0,1
ENSDARG00000113743,0,1
ENSDARG00000113744,0,0
ENSDARG00000113744,0,0
ENSDARG00000113745,0,1
ENSDARG00000113749,2,1
ENSDARG00000113752,0,1
ENSDARG00000113754,2,1
ENSDARG00000113755,3,0
ENSDARG00000113757,3,1
ENSDARG00000113758,1,1
ENSDARG00000113758,1,0
ENSDARG00000113760,2,1
ENSDARG00000113760,2,1
ENSDARG00000113761,1,0
ENSDARG00000113761,1,2
ENSDARG00000113764,0,0
ENSDARG00000113765,3,1
ENSDARG00000113768,2,1
ENSDARG00000113769,0,0
ENSDARG00000113769,0,0
ENSDARG00000113770,0,0
ENSDARG00000113771,3,1
ENSDARG00000113773,0,1
ENSDARG00000113773,0,1
ENSDARG00000113780,0,0
ENSDARG00000113780,0,0
ENSDARG00000113782,3,0
ENSDARG00000113784,3,0
ENSDARG00000113785,0,1
ENSDARG00000113788,0,1
ENSDARG00000113790,2,1
ENSDARG00000113790,2,1
ENSDARG00000113792,0,1
ENSDARG00000113794,1,1
ENSDARG00000113794,1,0
ENSDARG00000113798,2,1
ENSDARG00000113798,2,1
ENSDARG00000113799,2,1
ENSDARG00000113800,0,0
ENSDARG00000113800,0,0
ENSDARG00000113801,2,0
ENSDARG00000113802,0,1
ENSDARG00000113803,0,1
ENSDARG00000113805,0,0
ENSDARG00000113807,2,1
ENSDARG00000113808,0,0
ENSDARG00000113811,2,1
ENSDARG00000113811,2,1
ENSDARG00000113812,3,0
ENSDARG00000113815,2,0
ENSDARG00000113816,0,1
ENSDARG00000113820,3,1
ENSDARG00000113827,0,0
ENSDARG00000113827,0,2
ENSDARG00000113828,3,1
ENSDARG00000113831,3,0
ENSDARG00000113833,3,1
ENSDARG00000113836,2,1
ENSDARG00000113836,2,1
ENSDARG00000113837,0,0
ENSDARG00000113837,0,0
ENSDARG00000113840,0,1
ENSDARG00000113840,0,1
ENSDARG00000113841,2,0
ENSDARG00000113841,2,0
ENSDARG00000113843,0,1
ENSDARG00000113845,0,0
ENSDARG00000113845,0,0
ENSDARG00000113847,0,0
ENSDARG00000113847,0,0
ENSDARG00000113848,3,1
ENSDARG00000113849,2,1
ENSDARG00000113850,3,0
ENSDARG00000113851,3,0
ENSDARG00000113853,2,1
ENSDARG00000113855,0,0
ENSDARG00000113856,2,1
ENSDARG00000113856,2,1
ENSDARG00000113859,3,1
ENSDARG00000113860,0,-1
ENSDARG00000113861,0,-1
ENSDARG00000113862,3,0
ENSDARG00000113866,0,1
ENSDARG00000113868,0,1
ENSDARG00000113868,0,1
ENSDARG00000113870,2,1
ENSDARG00000113870,2,1
ENSDARG00000113873,0,0
ENSDARG00000113874,0,0
ENSDARG00000113877,1,1
ENSDARG00000113877,1,1
ENSDARG00000113879,0,1
ENSDARG00000113879,0,1
ENSDARG00000113880,0,-1
ENSDARG00000113881,1,0
ENSDARG00000113881,1,2
ENSDARG00000113884,0,1
ENSDARG00000113885,0,0
ENSDARG00000113886,2,1
ENSDARG00000113887,0,0
ENSDARG00000113888,1,1
ENSDARG00000113888,1,0
ENSDARG00000113891,0,0
ENSDARG00000113891,0,0
ENSDARG00000113892,2,1
ENSDARG00000113894,3,1
ENSDARG00000113895,0,0
ENSDARG00000113895,0,0
ENSDARG00000113896,1,1
ENSDARG00000113896,1,1
ENSDARG00000113898,2,1
ENSDARG00000113899,2,1
ENSDARG00000113905,0,0
ENSDARG00000113906,0,1
ENSDARG00000113906,0,2
ENSDARG00000113908,2,0
ENSDARG00000113908,2,0
ENSDARG00000113910,2,1
ENSDARG00000113912,1,1
ENSDARG00000113912,1,1
ENSDARG00000113913,3,0
ENSDARG00000113914,2,0
ENSDARG00000113914,2,0
ENSDARG00000113920,0,0
ENSDARG00000113922,0,0
ENSDARG00000113924,0,0
ENSDARG00000113924,0,1
ENSDARG00000113925,2,1
ENSDARG00000113925,2,1
ENSDARG00000113926,0,1
ENSDARG00000113927,0,0
ENSDARG00000113928,3,1
ENSDARG00000113930,0,0
ENSDARG00000113931,0,0
ENSDARG00000113933,2,1
ENSDARG00000113934,2,1
ENSDARG00000113935,2,0
ENSDARG00000113936,2,1
ENSDARG00000113939,2,1
ENSDARG00000113942,2,1
ENSDARG00000113946,1,1
ENSDARG00000113946,1,0
ENSDARG00000113948,3,0
ENSDARG00000113950,2,1
ENSDARG00000113950,2,1
ENSDARG00000113952,1,1
ENSDARG00000113954,3,1
ENSDARG00000113955,1,1
ENSDARG00000113955,1,1
ENSDARG00000113961,0,0
ENSDARG00000113962,2,1
ENSDARG00000113963,1,1
ENSDARG00000113966,1,1
ENSDARG00000113966,1,0
ENSDARG00000113967,0,1
ENSDARG00000113967,0,1
ENSDARG00000113969,0,1
ENSDARG00000113969,0,1
ENSDARG00000113971,2,0
ENSDARG00000113971,2,2
ENSDARG00000113972,2,0
ENSDARG00000113972,2,0
ENSDARG00000113975,0,0
ENSDARG00000113977,2,0
ENSDARG00000113977,2,0
ENSDARG00000113979,2,0
ENSDARG00000113979,2,2
ENSDARG00000113983,0,1
ENSDARG00000113984,0,1
ENSDARG00000113987,1,1
ENSDARG00000113988,2,1
ENSDARG00000113990,3,1
ENSDARG00000113991,0,0
ENSDARG00000113992,3,0
ENSDARG00000113993,2,1
ENSDARG00000113993,2,1
ENSDARG00000113995,3,0
ENSDARG00000113998,3,0
ENSDARG00000113999,2,0
ENSDARG00000113999,2,2
ENSDARG00000114001,3,1
ENSDARG00000114004,0,1
ENSDARG00000114005,0,0
ENSDARG00000114009,0,1
ENSDARG00000114009,0,1
ENSDARG00000114010,0,0
ENSDARG00000114015,0,1
ENSDARG00000114016,2,1
ENSDARG00000114016,2,1
ENSDARG00000114017,1,1
ENSDARG00000114019,2,0
ENSDARG00000114019,2,2
ENSDARG00000114021,2,1
ENSDARG00000114026,3,1
ENSDARG00000114027,0,0
ENSDARG00000114032,3,1
ENSDARG00000114035,2,1
ENSDARG00000114035,2,1
ENSDARG00000114037,3,1
ENSDARG00000114038,0,1
ENSDARG00000114039,2,0
ENSDARG00000114043,3,1
ENSDARG00000114044,1,1
ENSDARG00000114044,1,1
ENSDARG00000114046,2,1
ENSDARG00000114046,2,1
ENSDARG00000114047,0,1
ENSDARG00000114047,0,1
ENSDARG00000114051,3,1
ENSDARG00000114054,0,-1
ENSDARG00000114059,1,1
ENSDARG00000114059,1,0
ENSDARG00000114060,2,1
ENSDARG00000114060,2,1
ENSDARG00000114061,3,0
ENSDARG00000114062,2,1
ENSDARG00000114062,2,1
ENSDARG00000114063,3,0
ENSDARG00000114064,2,1
ENSDARG00000114067,2,1
ENSDARG00000114068,0,1
ENSDARG00000114069,1,1
ENSDARG00000114069,1,0
ENSDARG00000114070,0,0
ENSDARG00000114071,2,0
ENSDARG00000114072,3,0
ENSDARG00000114073,0,1
ENSDARG00000114074,3,0
ENSDARG00000114075,3,0
ENSDARG00000114076,0,1
ENSDARG00000114076,0,1
ENSDARG00000114080,2,0
ENSDARG00000114080,2,2
ENSDARG00000114084,0,1
ENSDARG00000114085,0,0
ENSDARG00000114086,1,1
ENSDARG00000114086,1,0
ENSDARG00000114087,3,1
ENSDARG00000114088,2,1
ENSDARG00000114089,0,0
ENSDARG00000114092,1,1
ENSDARG00000114093,2,1
ENSDARG00000114094,3,0
ENSDARG00000114095,2,1
ENSDARG00000114095,2,1
ENSDARG00000114097,2,1
ENSDARG00000114097,2,1
ENSDARG00000114098,3,0
ENSDARG00000114099,2,0
ENSDARG00000114103,2,1
ENSDARG00000114106,2,0
ENSDARG00000114106,2,1
ENSDARG00000114115,3,1
ENSDARG00000114116,0,1
ENSDARG00000114116,0,1
ENSDARG00000114121,2,1
ENSDARG00000114122,1,1
ENSDARG00000114122,1,0
ENSDARG00000114124,0,0
ENSDARG00000114124,0,0
ENSDARG00000114125,0,0
ENSDARG00000114127,2,1
ENSDARG00000114128,1,1
ENSDARG00000114128,1,0
ENSDARG00000114129,3,1
ENSDARG00000114130,3,1
ENSDARG00000114131,0,1
ENSDARG00000114132,2,0
ENSDARG00000114132,2,1
ENSDARG00000114133,0,0
ENSDARG00000114133,0,0
ENSDARG00000114134,2,1
ENSDARG00000114137,2,0
ENSDARG00000114140,3,0
ENSDARG00000114143,2,0
ENSDARG00000114144,3,0
ENSDARG00000114145,1,1
ENSDARG00000114145,1,0
ENSDARG00000114147,2,0
ENSDARG00000114148,2,1
ENSDARG00000114148,2,1
ENSDARG00000114150,2,1
ENSDARG00000114151,2,0
ENSDARG00000114155,2,0
ENSDARG00000114155,2,1
ENSDARG00000114157,0,-1
ENSDARG00000114159,1,0
ENSDARG00000114160,1,1
ENSDARG00000114160,1,0
ENSDARG00000114161,0,1
ENSDARG00000114162,2,0
ENSDARG00000114162,2,2
ENSDARG00000114165,1,1
ENSDARG00000114168,3,0
ENSDARG00000114169,0,0
ENSDARG00000114169,0,0
ENSDARG00000114170,2,1
ENSDARG00000114172,0,0
ENSDARG00000114172,0,0
ENSDARG00000114180,0,0
ENSDARG00000114180,0,0
ENSDARG00000114182,3,0
ENSDARG00000114183,0,1
ENSDARG00000114184,0,0
ENSDARG00000114185,2,1
ENSDARG00000114187,0,1
ENSDARG00000114189,1,1
ENSDARG00000114189,1,0
ENSDARG00000114190,2,0
ENSDARG00000114191,0,1
ENSDARG00000114192,0,1
ENSDARG00000114192,0,1
ENSDARG00000114193,2,1
ENSDARG00000114193,2,1
ENSDARG00000114195,0,0
ENSDARG00000114195,0,0
ENSDARG00000114202,1,1
ENSDARG00000114202,1,1
ENSDARG00000114203,1,1
ENSDARG00000114203,1,1
ENSDARG00000114204,1,1
ENSDARG00000114204,1,0
ENSDARG00000114205,3,1
ENSDARG00000114206,3,1
ENSDARG00000114208,2,1
ENSDARG00000114210,1,1
ENSDARG00000114210,1,1
ENSDARG00000114211,2,0
ENSDARG00000114211,2,2
ENSDARG00000114212,3,1
ENSDARG00000114214,2,1
ENSDARG00000114216,3,0
ENSDARG00000114218,2,0
ENSDARG00000114224,1,1
ENSDARG00000114224,1,0
ENSDARG00000114225,2,1
ENSDARG00000114226,3,0
ENSDARG00000114230,1,1
ENSDARG00000114230,1,1
ENSDARG00000114231,0,0
ENSDARG00000114236,0,0
ENSDARG00000114236,0,0
ENSDARG00000114237,3,0
ENSDARG00000114238,0,1
ENSDARG00000114239,2,0
ENSDARG00000114239,2,2
ENSDARG00000114240,3,1
ENSDARG00000114241,0,0
ENSDARG00000114241,0,0
ENSDARG00000114242,2,1
ENSDARG00000114244,2,1
ENSDARG00000114244,2,1
ENSDARG00000114246,0,1
ENSDARG00000114246,0,1
ENSDARG00000114247,2,1
ENSDARG00000114247,2,1
ENSDARG00000114248,2,1
ENSDARG00000114251,2,1
ENSDARG00000114252,2,0
ENSDARG00000114253,0,1
ENSDARG00000114256,3,0
ENSDARG00000114257,3,0
ENSDARG00000114258,3,0
ENSDARG00000114266,3,0
ENSDARG00000114268,2,1
ENSDARG00000114272,0,1
ENSDARG00000114272,0,2
ENSDARG00000114274,0,0
ENSDARG00000114274,0,0
ENSDARG00000114276,0,0
ENSDARG00000114276,0,2
ENSDARG00000114277,2,1
ENSDARG00000114277,2,1
ENSDARG00000114282,2,1
ENSDARG00000114283,1,1
ENSDARG00000114283,1,1
ENSDARG00000114284,1,1
ENSDARG00000114284,1,1
ENSDARG00000114288,2,1
ENSDARG00000114289,0,0
ENSDARG00000114289,0,0
ENSDARG00000114291,1,1
ENSDARG00000114291,1,1
ENSDARG00000114292,3,-1
ENSDARG00000114293,0,0
ENSDARG00000114293,0,0
ENSDARG00000114294,3,0
ENSDARG00000114295,2,0
ENSDARG00000114297,0,1
ENSDARG00000114297,0,1
ENSDARG00000114298,3,0
ENSDARG00000114299,3,0
ENSDARG00000114300,2,1
ENSDARG00000114304,2,1
ENSDARG00000114305,2,1
ENSDARG00000114306,3,0
ENSDARG00000114307,0,0
ENSDARG00000114313,0,0
ENSDARG00000114313,0,0
ENSDARG00000114315,2,1
ENSDARG00000114316,3,0
ENSDARG00000114319,1,1
ENSDARG00000114319,1,0
ENSDARG00000114321,2,1
ENSDARG00000114323,2,1
