GeneID,RMSLE,Spearman,NRMSE_range,MASE
ENSDARG00000036359,0.6928663849830627,0.0608875128998968,0.28959155,0.9697715
ENSDARG00000093606,0.25961923599243164,0.6759545923632612,0.21298307,0.66435695
ENSDARG00000077715,0.06316160410642624,0.7827480888902666,0.049217798,0.12263642
ENSDARG00000038072,0.4055350422859192,0.7826536923217842,0.24005885,0.43205154
ENSDARG00000091062,1.318838119506836,-0.22925619578877018,0.24413018,0.6498529
ENSDARG00000059891,0.525060772895813,0.8614289365608147,0.28385147,0.74607587
ENSDARG00000100315,0.5754474997520447,0.8388176588923428,0.19808751,0.5540793
ENSDARG00000029841,0.39544007182121277,0.7007223942208461,0.23729376,0.5219692
ENSDARG00000116569,0.6104108095169067,0.23509710087899685,0.3052339,0.8984381
ENSDARG00000110829,0.2868397831916809,0.3353973168214654,0.25985417,0.88791436
ENSDARG00000115753,0.5126944184303284,0.1929824561403509,0.2820606,0.8747867
ENSDARG00000023508,0.20394274592399597,0.5686274509803922,0.10841699,0.25549993
ENSDARG00000108298,0.13916252553462982,0.6780185758513931,0.10338014,0.2588296
ENSDARG00000112510,0.4127744436264038,0.7791537667698658,0.24273865,0.417436
ENSDARG00000011884,0.14089207351207733,0.7250869036691078,0.06796455,0.16294041
ENSDARG00000026198,0.31947043538093567,0.23013415892672856,0.2642895,0.8881486
ENSDARG00000115362,0.31993788480758667,0.8457185557571845,0.2086554,0.50605285
ENSDARG00000018476,0.7385160326957703,-0.587203302373581,0.36705196,1.1404885
ENSDARG00000116659,0.33616015315055847,0.7296181630546955,0.18615216,0.52852386
ENSDARG00000060610,0.4562895596027374,0.9484004127966976,0.14674085,0.39406854
ENSDARG00000115679,0.5262799263000488,-0.16408668730650156,0.2617896,1.3079315
ENSDARG00000006514,0.753645122051239,0.29411764705882354,0.28920457,0.84804773
ENSDARG00000044820,0.30319249629974365,0.9360165118679051,0.0932298,0.16371858
ENSDARG00000002255,0.5339111089706421,0.696594427244582,0.21766531,0.73841625
ENSDARG00000058068,0.36834073066711426,0.954592363261094,0.20081565,0.3690914
ENSDARG00000116133,0.13098189234733582,0.8603025060869677,0.080613725,0.14675869
ENSDARG00000061940,0.11413241177797318,0.8983786692475461,0.12962523,0.37604478
ENSDARG00000089637,0.7130717039108276,-0.11661506707946334,0.38304994,1.0748777
ENSDARG00000018627,0.3524460792541504,0.20330237358101136,0.19869724,0.7045456
ENSDARG00000091699,0.33912888169288635,0.7874097007223942,0.17339273,0.44993335
ENSDARG00000035890,0.44471874833106995,-0.4716202270381837,0.3166051,1.0183794
ENSDARG00000101865,0.24334314465522766,0.9541559780663987,0.10587608,0.19797502
ENSDARG00000078636,0.1437893658876419,0.9044916022082888,0.17675707,0.47987136
ENSDARG00000062904,0.18362843990325928,0.6718266253869969,0.19548547,0.5370433
ENSDARG00000099294,0.5792922377586365,0.43859649122807015,0.33866847,0.7173404
ENSDARG00000059567,0.19253134727478027,0.9463364293085655,0.12936376,0.27605543
ENSDARG00000101559,0.30706459283828735,0.5892672858617131,0.2662818,0.79215926
ENSDARG00000015472,0.6487050652503967,0.12280701754385966,0.31703833,0.87550586
ENSDARG00000100535,0.37552547454833984,-0.18806941563917481,0.3411232,0.8308329
ENSDARG00000116755,0.4036136567592621,-0.347781217750258,0.3956644,1.1020197
ENSDARG00000009930,0.16965460777282715,0.6608080317675395,0.08376166,0.20894647
ENSDARG00000011065,0.2260129600763321,0.9524322335804444,0.07351263,0.20405096
ENSDARG00000092155,0.6721042394638062,0.8766134363868006,0.20097807,0.46166724
ENSDARG00000070454,0.3328123688697815,0.25696594427244585,0.27001372,1.0031326
ENSDARG00000074442,0.08322346955537796,0.9103232533889468,0.095744856,0.2144025
ENSDARG00000005485,0.3091903030872345,0.9086762313783839,0.12573567,0.23161753
ENSDARG00000117009,0.427303671836853,0.1879194881300326,0.269433,0.86784524
ENSDARG00000109614,0.1529378592967987,0.8786425241316214,0.19442075,0.5086154
ENSDARG00000078130,0.31133368611335754,0.7523219814241485,0.09484317,0.21265912
