GeneID,RMSLE,Spearman,NRMSE_range,MASE
ENSDARG00000074617,0.7797706127166748,0.5913312693498451,0.3659908,0.7880596
ENSDARG00000009342,0.48298972845077515,0.6470588235294118,0.24582188,0.7767608
ENSDARG00000059323,0.4479590356349945,-0.5294117647058824,0.3198619,1.1568978
ENSDARG00000103787,0.4063427448272705,0.9215686274509803,0.2521552,0.57690746
ENSDARG00000033273,0.5483517050743103,-0.2528379772961816,0.33794847,1.1188116
ENSDARG00000045801,0.8835434317588806,0.11661506707946334,0.36270845,0.9394015
ENSDARG00000056210,0.27979403734207153,-0.16821465428276572,0.2481164,1.0030932
ENSDARG00000099779,0.4514371156692505,0.5727554179566564,0.2490653,0.5885681
ENSDARG00000075057,0.32169345021247864,0.5913312693498451,0.22112085,0.63720274
ENSDARG00000098477,0.29374977946281433,0.19711042311661509,0.24650446,0.99923193
ENSDARG00000115153,1.0199881792068481,-0.011375412127453735,0.24468882,0.7614622
ENSDARG00000070124,0.41764000058174133,0.500515995872033,0.25837168,0.75029886
ENSDARG00000040432,0.8893665671348572,0.28792569659442724,0.26663256,0.8356551
ENSDARG00000071074,0.5500041842460632,-0.4840041279669762,0.35631478,1.0065215
ENSDARG00000070037,0.818383514881134,0.9494108303408978,0.26811028,0.6084534
ENSDARG00000043260,0.3814395070075989,0.7007223942208461,0.1693835,0.39013004
ENSDARG00000055518,1.225797176361084,0.8513931888544891,0.28651035,0.6197186
ENSDARG00000099042,0.16587716341018677,0.8283061594074765,0.18865019,0.40753654
ENSDARG00000098507,0.7196393609046936,0.5562435500515995,0.3083701,0.8488639
ENSDARG00000004246,0.5447724461555481,0.9380804953560371,0.1954948,0.38156918
ENSDARG00000040564,0.6179870367050171,0.2425180598555212,0.29747543,0.8213388
ENSDARG00000103535,0.3498377203941345,0.5087719298245614,0.31098986,0.8591525
ENSDARG00000100019,1.3505313396453857,-0.541795665634675,0.41667828,0.9531091
ENSDARG00000032079,0.31899911165237427,0.3931888544891641,0.24164128,0.9179433
ENSDARG00000026712,0.5299498438835144,0.25902992776057787,0.29675463,0.8528778
ENSDARG00000098315,0.5593600869178772,0.7688338493292053,0.19271953,0.56207174
ENSDARG00000015901,0.4608760178089142,0.3353973168214654,0.2921126,0.8252076
ENSDARG00000074319,0.47252652049064636,0.42414860681114547,0.25516456,0.77446
ENSDARG00000055374,0.2635538876056671,-0.22915068877008868,0.2482812,0.7829069
ENSDARG00000061798,0.490414559841156,0.6573787409700722,0.24833766,0.6820235
ENSDARG00000096454,0.45575588941574097,0.5553269374947868,0.08116931,0.20995638
ENSDARG00000018485,0.6105851531028748,0.7234262125902993,0.29903325,0.9684242
